trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
390,12,12,9,3,36,44,1334,['c'],0,right,['8'],4,142,[0.07116626],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
391,13,13,9,3,27,53,650,['n'],1,right,['8'],4,183,[-0.13876717],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
392,14,14,9,3,53,27,917,['c'],1,left,['9'],5,125,[0.08338092],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
393,15,15,9,3,53,27,1634,['c'],1,left,['8'],4,199,[0.13094025],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
394,16,16,9,3,27,53,851,['n'],1,right,['9'],5,167,[-0.12817065],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
395,17,17,9,3,33,47,667,['n'],1,right,['9'],5,191,[-0.07136159],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
396,18,18,9,3,33,47,933,['n'],1,right,['9'],5,155,[-0.09236859],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
397,19,19,9,3,27,53,684,['n'],1,right,['9'],5,187,[-0.10280692],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
398,20,20,9,3,53,27,734,['c'],1,left,['8'],4,216,[0.09371027],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
399,21,21,9,3,36,44,733,['n'],1,right,['9'],5,155,[-0.11925658],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
400,22,22,9,3,44,36,883,['c'],1,left,['9'],5,203,[0.06525756],99,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
401,23,23,9,3,33,47,733,['n'],1,right,['8'],4,231,[-0.21942634],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
402,24,24,9,3,27,53,717,['n'],1,right,['9'],5,178,[-0.10637858],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
403,25,25,9,3,33,47,716,['n'],1,right,['9'],5,200,[-0.14984008],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
404,26,26,9,3,47,33,784,['c'],1,left,['9'],5,177,[0.05316232],99,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
405,27,27,9,3,27,53,650,['n'],1,right,['9'],5,210,[-0.12903314],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
406,28,28,9,3,44,36,833,['c'],1,left,['9'],5,130,[0.04882085],99,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
407,29,29,9,3,47,33,1133,['c'],1,left,['8'],4,1008,[0.24475176],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
408,30,30,9,3,27,53,800,['n'],1,right,['9'],5,185,[-0.09249611],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
409,31,31,9,3,47,33,1317,['c'],1,left,['8'],4,478,[0.04734162],92,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
410,32,32,9,3,33,47,1016,['n'],1,right,['8'],4,187,[-0.0720015],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
411,33,33,9,3,44,36,917,['c'],1,left,['8'],4,168,[0.09607995],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
412,34,34,9,3,47,33,1467,['c'],1,left,['8'],4,489,[0.04944807],93,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
413,35,35,9,3,47,33,734,['c'],1,left,['8'],4,241,[0.2103298],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
414,36,36,9,3,47,33,650,['c'],1,left,['8'],4,222,[0.07224715],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
415,37,37,9,3,44,36,668,['c'],1,left,['8'],4,220,[0.06976416],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
416,38,38,9,3,53,27,566,['c'],1,left,['8'],4,246,[0.16664987],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
417,39,39,9,3,44,36,867,['n'],0,left,['8'],4,179,[-0.06136079],99,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
418,40,40,9,3,44,36,868,['c'],1,left,['8'],4,274,[0.13046917],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
419,41,41,9,3,27,53,850,['n'],1,right,['8'],4,198,[-0.12615472],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
420,42,0,10,3,27,53,816,['n'],1,right,['8'],4,306,[-0.17937518],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
421,43,1,10,3,53,27,668,['c'],1,left,['8'],4,204,[0.04050795],96,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
422,44,2,10,3,44,36,667,['c'],1,left,['8'],4,194,[0.07683456],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
423,45,3,10,3,53,27,734,['c'],1,left,['8'],4,207,[0.08364131],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
424,46,4,10,3,33,47,834,['c'],0,right,['8'],4,190,[-0.04300305],3,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
425,47,5,10,3,47,33,718,['c'],1,left,['8'],4,227,[0.08266614],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
426,48,6,10,3,33,47,799,['n'],1,right,['8'],4,163,[-0.06809243],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
427,49,7,10,3,27,53,700,['n'],1,right,['9'],5,193,[-0.04966723],98,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
428,50,8,10,3,47,33,683,['c'],1,left,['8'],4,319,[0.15016663],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
429,51,9,10,3,36,44,849,['n'],1,right,['9'],5,250,[-0.10104304],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
430,52,10,10,3,36,44,1084,['n'],1,right,['8'],4,278,[-0.03274114],90,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
431,53,11,10,3,47,33,683,['c'],1,left,['9'],5,265,[0.14848629],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
432,54,12,10,3,47,33,700,['c'],1,left,['9'],5,180,[0.01552495],79,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
433,55,13,10,3,44,36,1834,['n'],0,left,['8'],4,204,[0.0199389],17,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
434,56,14,10,3,53,27,733,['c'],1,left,['9'],5,160,[0.17295975],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
435,57,15,10,3,53,27,433,['c'],1,left,['9'],5,194,[0.12154207],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
436,58,16,10,3,44,36,984,['c'],1,left,['8'],4,475,[0.24879408],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
437,59,17,10,3,27,53,867,['c'],0,right,['9'],5,303,[-0.02269922],18,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
438,60,18,10,3,47,33,916,['c'],1,left,['8'],4,304,[0.0169965],75,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
439,61,19,10,3,33,47,900,['n'],1,right,['8'],4,201,[-0.08458338],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
440,62,20,10,3,53,27,800,['c'],1,left,['8'],4,250,[0.14318698],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
441,63,21,10,3,27,53,1083,['n'],1,right,['9'],5,174,[-0.11192569],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
442,64,22,10,3,44,36,650,['c'],1,left,['8'],4,206,[0.16721181],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
443,65,23,10,3,33,47,734,['n'],1,right,['9'],5,162,[0.00067742],48,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
444,66,24,10,3,47,33,634,['c'],1,left,['8'],4,299,[0.22097675],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
445,67,25,10,3,36,44,783,['n'],1,right,['9'],5,281,[-0.00408211],57,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
446,68,26,10,3,44,36,1534,['c'],1,left,['8'],4,202,[0.14231631],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
447,69,27,10,3,33,47,833,['n'],1,right,['8'],4,346,[-0.19363358],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
448,70,28,10,3,36,44,900,['c'],0,right,['1'],1,2057,[-0.06777239],15,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
449,71,29,10,3,47,33,1017,['c'],1,left,['8'],4,191,[0.10450135],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
450,72,30,10,3,36,44,883,['n'],1,right,['8'],4,149,[-0.02916711],94,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
451,73,31,10,3,27,53,800,['n'],1,right,['8'],4,201,[-0.11865443],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
452,74,32,10,3,27,53,650,['n'],1,right,['9'],5,264,[-0.12255625],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
453,75,33,10,3,33,47,1050,['n'],1,right,['9'],5,188,[-0.0651187],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
454,76,34,10,3,53,27,884,['c'],1,left,['8'],4,195,[0.04145227],97,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
455,77,35,10,3,53,27,683,['c'],1,left,['9'],5,338,[0.17502976],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
456,78,36,10,3,44,36,566,['c'],1,left,['9'],5,175,[0.01806305],83,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
457,79,37,10,3,36,44,1266,['n'],1,right,['8'],4,223,[-0.08477981],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
458,80,38,10,3,27,53,884,['c'],0,right,['9'],5,99,[0.04845204],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
459,81,39,10,3,33,47,500,['c'],0,right,['9'],5,317,[0.07112253],99,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
460,82,40,10,3,36,44,666,['c'],0,right,['9'],5,263,[0.02727389],87,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
461,83,41,10,3,44,36,749,['c'],1,left,['9'],5,199,[0.1067123],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
462,84,0,11,3,44,36,967,['c'],1,left,['8'],4,177,[0.01033255],71,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
463,85,1,11,3,33,47,732,['n'],1,right,['9'],5,246,[-0.11823926],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
464,86,2,11,3,33,47,750,['n'],1,right,['9'],5,191,[-0.13674866],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
465,87,3,11,3,47,33,900,['c'],1,left,['8'],4,189,[0.17098002],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
466,88,4,11,3,36,44,767,['n'],1,right,['9'],5,256,[-0.05172317],98,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
467,89,5,11,3,44,36,1400,['c'],1,left,['8'],4,231,[0.08306878],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
468,90,6,11,3,44,36,867,['c'],1,left,['8'],4,252,[0.11075683],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
469,91,7,11,3,33,47,749,['n'],1,right,['9'],5,182,[-0.06057464],99,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
470,92,8,11,3,27,53,715,['n'],1,right,['9'],5,203,[-0.17392748],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
471,93,9,11,3,27,53,633,['n'],1,right,['9'],5,203,[-0.13126239],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
472,94,10,11,3,36,44,1299,['n'],1,right,['8'],4,145,[-0.05759672],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
473,95,11,11,3,53,27,633,['c'],1,left,['8'],4,235,[0.06354354],99,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
474,96,12,11,3,36,44,817,['n'],1,right,['9'],5,178,[-0.07208464],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
475,97,13,11,3,44,36,733,['c'],1,left,['9'],5,111,[0.07203913],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
476,98,14,11,3,44,36,783,['n'],0,left,['2'],2,1324,[-0.07933154],92,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
477,99,15,11,3,27,53,752,['n'],1,right,['9'],5,154,[-0.07264038],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
478,100,16,11,3,27,53,715,['n'],1,right,['9'],5,193,[-0.0797463],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
479,101,17,11,3,53,27,783,['c'],1,left,['8'],4,170,[0.09820793],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
480,102,18,11,3,33,47,766,['n'],1,right,['9'],5,222,[-0.07744586],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
481,103,19,11,3,36,44,1133,['c'],0,right,['8'],4,418,[0.17221481],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
482,104,20,11,3,33,47,784,['n'],1,right,['9'],5,187,[-0.13682633],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
483,105,21,11,3,47,33,783,['c'],1,left,['8'],4,261,[0.0850542],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
484,106,22,11,3,44,36,3384,['c'],1,left,['8'],4,333,[0.06287239],98,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
485,107,23,11,3,33,47,800,['n'],1,right,['9'],5,185,[-0.08927434],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
486,108,24,11,3,36,44,1284,['c'],0,right,['8'],4,351,[0.06627147],98,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
487,109,25,11,3,47,33,867,['c'],1,left,['8'],4,728,[0.15222074],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
488,110,26,11,3,53,27,833,['c'],1,left,['9'],5,219,[0.11921004],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
489,111,27,11,3,53,27,734,['c'],1,left,['9'],5,278,[0.10221787],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
490,112,28,11,3,27,53,834,['n'],1,right,['9'],5,195,[-0.12230594],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
491,113,29,11,3,53,27,867,['c'],1,left,['8'],4,129,[0.03495338],97,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
492,114,30,11,3,27,53,1017,['n'],1,right,['8'],4,237,[-0.04982074],98,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
493,115,31,11,3,47,33,1516,['c'],1,left,['9'],5,176,[0.08100317],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
494,116,32,11,3,36,44,783,['n'],1,right,['9'],5,155,[-0.06707092],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
495,117,33,11,3,47,33,884,['c'],1,left,['8'],4,227,[0.0462212],97,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
496,118,34,11,3,36,44,1017,['n'],1,right,['9'],5,170,[-0.06112731],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
497,119,35,11,3,47,33,800,['c'],1,left,['8'],4,181,[0.10386294],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
498,120,36,11,3,44,36,1033,['c'],1,left,['8'],4,141,[0.12892249],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
499,121,37,11,3,53,27,783,['c'],1,left,['9'],5,161,[0.07228373],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
500,122,38,11,3,53,27,850,['c'],1,left,['9'],5,162,[0.16251274],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
501,123,39,11,3,47,33,617,['c'],1,left,['9'],5,108,[0.04630503],99,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
502,124,40,11,3,27,53,817,['c'],0,right,['8'],4,200,[0.09040614],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
503,125,41,11,3,33,47,700,['c'],0,right,['8'],4,181,[0.10878663],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
504,0,0,12,4,44,36,934,['c'],1,left,['8'],4,169,[0.07974779],85,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
505,1,1,12,4,36,44,867,['c'],0,right,['8'],4,185,[0.10067019],89,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
506,2,2,12,4,33,47,634,['n'],1,right,['8'],4,146,[-0.00831721],55,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
507,3,3,12,4,33,47,1300,['n'],1,right,['8'],4,161,[-0.11512578],93,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
508,4,4,12,4,44,36,784,['c'],1,left,['8'],4,188,[0.09380403],88,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
509,5,5,12,4,47,33,733,['c'],1,left,['8'],4,193,[0.15275357],96,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
510,6,6,12,4,36,44,783,['n'],1,right,['8'],4,179,[-0.11325512],92,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
511,7,7,12,4,33,47,767,['n'],1,right,['8'],4,158,[-0.1223452],94,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
512,8,8,12,4,36,44,1067,['c'],0,right,['8'],4,358,[0.10849377],84,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
513,9,9,12,4,53,27,733,['n'],0,left,['8'],4,195,[-0.02467714],62,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
514,10,10,12,4,44,36,667,['n'],0,left,['8'],4,178,[-0.09456313],88,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
515,11,11,12,4,33,47,985,['n'],1,right,['8'],4,182,[-0.05113126],75,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
516,12,12,12,4,47,33,567,['c'],1,left,['8'],4,401,[0.15357227],90,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
517,13,13,12,4,27,53,667,['n'],1,right,['8'],4,175,[-0.05743878],77,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
518,14,14,12,4,47,33,1066,['c'],1,left,['8'],4,166,[0.06109264],79,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
519,15,15,12,4,27,53,684,['n'],1,right,['8'],4,166,[-0.17236535],98,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
520,16,16,12,4,36,44,634,['n'],1,right,['8'],4,175,[-0.11975082],93,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
521,17,17,12,4,47,33,733,['c'],1,left,['8'],4,157,[0.03468972],69,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
522,18,18,12,4,53,27,800,['c'],1,left,['8'],4,167,[0.01257508],57,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
523,19,19,12,4,53,27,834,['c'],1,left,['9'],5,176,[0.15723579],97,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
524,20,20,12,4,44,36,1034,['c'],1,left,['9'],5,145,[0.15665149],98,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
525,21,21,12,4,36,44,766,['n'],1,right,['9'],5,197,[-0.11044312],90,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
526,22,22,12,4,33,47,867,['n'],1,right,['9'],5,204,[-0.03764542],68,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
527,23,23,12,4,36,44,967,['n'],1,right,['9'],5,295,[-0.13211133],90,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
528,24,24,12,4,44,36,817,['c'],1,left,['8'],4,188,[0.08841742],86,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
529,25,25,12,4,33,47,649,['n'],1,right,['9'],5,171,[-0.08378332],86,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
530,26,26,12,4,47,33,767,['c'],1,left,['8'],4,175,[0.15237445],96,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
531,27,27,12,4,44,36,917,['n'],0,left,['8'],4,429,[-0.0731697],73,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
532,28,28,12,4,53,27,766,['c'],1,left,['8'],4,110,[0.08065719],90,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
533,29,29,12,4,53,27,767,['c'],1,left,['8'],4,188,[0.12951301],94,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
534,30,30,12,4,53,27,567,['c'],1,left,['8'],4,351,[0.07515752],76,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
535,31,31,12,4,27,53,850,['n'],1,right,['9'],5,193,[-0.10380832],89,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
536,32,32,12,4,53,27,835,['c'],1,left,['8'],4,169,[0.09308429],88,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
537,33,33,12,4,44,36,849,['c'],1,left,['8'],4,186,[0.08880404],86,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
538,34,34,12,4,27,53,733,['n'],1,right,['8'],4,158,[-0.07215299],84,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
539,35,35,12,4,47,33,683,['c'],1,left,['8'],4,173,[0.10273988],90,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
540,36,36,12,4,47,33,684,['c'],1,left,['8'],4,180,[0.10256089],90,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
541,37,37,12,4,33,47,983,['n'],1,right,['8'],4,151,[-0.01904356],61,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
542,38,38,12,4,27,53,650,['n'],1,right,['9'],5,224,[-0.10124637],87,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
543,39,39,12,4,36,44,883,['c'],0,right,['8'],4,213,[0.04047574],69,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
544,40,40,12,4,27,53,667,['n'],1,right,['8'],4,187,[0.00624895],47,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
545,41,41,12,4,27,53,652,['n'],1,right,['9'],5,148,[-0.07090751],84,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
546,42,0,13,4,27,53,784,['n'],1,right,['9'],5,182,[-0.15030541],96,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
547,43,1,13,4,33,47,617,['n'],1,right,['9'],5,175,[-0.07589092],84,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
548,44,2,13,4,33,47,533,['n'],1,right,['9'],5,204,[-0.13188815],93,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
549,45,3,13,4,47,33,933,['c'],1,left,['8'],4,144,[0.12628195],95,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
550,46,4,13,4,36,44,1400,['n'],1,right,['8'],4,164,[-0.18069455],98,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
551,47,5,13,4,47,33,617,['c'],1,left,['8'],4,165,[0.07735661],85,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
552,48,6,13,4,27,53,833,['n'],1,right,['9'],5,151,[-0.14168205],96,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
553,49,7,13,4,47,33,683,['c'],1,left,['8'],4,183,[0.03798106],69,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
554,50,8,13,4,36,44,800,['n'],1,right,['9'],5,177,[-0.10293821],90,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
555,51,9,13,4,44,36,717,['c'],1,left,['8'],4,191,[0.00265275],51,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
556,52,10,13,4,53,27,782,['c'],1,left,['8'],4,136,[0.07593568],86,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
557,53,11,13,4,36,44,700,['n'],1,right,['8'],4,168,[-0.08192008],86,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
558,54,12,13,4,27,53,651,['n'],1,right,['8'],4,160,[-0.09239017],89,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
559,55,13,13,4,47,33,684,['c'],1,left,['9'],5,352,[0.1738377],93,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
560,56,14,13,4,44,36,950,['c'],1,left,['8'],4,221,[0.10904943],89,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
561,57,15,13,4,53,27,800,['c'],1,left,['8'],4,182,[-0.09117057],13,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
562,58,16,13,4,33,47,1400,['n'],1,right,['8'],4,152,[-0.08152491],87,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
563,59,17,13,4,53,27,666,['c'],1,left,['8'],4,233,[0.09808465],86,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
564,60,18,13,4,53,27,750,['c'],1,left,['9'],5,155,[0.09697315],90,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
565,61,19,13,4,44,36,1467,['n'],0,left,['8'],4,203,[-0.01342574],57,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
566,62,20,13,4,33,47,917,['n'],1,right,['8'],4,168,[-0.11734635],93,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
567,63,21,13,4,36,44,1316,['n'],1,right,['8'],4,198,[-0.10272217],89,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
568,64,22,13,4,53,27,967,['c'],1,left,['8'],4,257,[0.05096862],71,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
569,65,23,13,4,33,47,817,['n'],1,right,['8'],4,151,[-0.03784914],71,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
570,66,24,13,4,33,47,1350,['n'],1,right,['8'],4,236,[-0.08308575],82,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
571,67,25,13,4,44,36,649,['c'],1,left,['8'],4,186,[0.15212756],96,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
572,68,26,13,4,44,36,750,['c'],1,left,['8'],4,150,[0.05705939],79,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
573,69,27,13,4,47,33,667,['c'],1,left,['8'],4,95,[0.06820778],88,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
574,70,28,13,4,47,33,666,['c'],1,left,['8'],4,194,[0.03204298],66,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
575,71,29,13,4,53,27,650,['c'],1,left,['8'],4,169,[0.00066066],50,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
576,72,30,13,4,44,36,667,['c'],1,left,['8'],4,145,[0.04694324],75,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
577,73,31,13,4,47,33,583,['c'],1,left,['8'],4,205,[0.00160218],51,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
578,74,32,13,4,53,27,750,['c'],1,left,['9'],5,265,[0.10953753],87,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
579,75,33,13,4,27,53,750,['n'],1,right,['9'],5,217,[-0.12603653],92,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
580,76,34,13,4,27,53,600,['n'],1,right,['9'],5,258,[-0.03926894],67,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
581,77,35,13,4,33,47,818,['n'],1,right,['9'],5,168,[-0.03726296],69,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
582,78,36,13,4,27,53,566,['n'],1,right,['9'],5,180,[-0.12245323],93,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
583,79,37,13,4,36,44,534,['n'],1,right,['9'],5,216,[-0.00159157],51,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
584,80,38,13,4,36,44,550,['n'],1,right,['9'],5,187,[-0.16849574],97,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
585,81,39,13,4,36,44,550,['n'],1,right,['9'],5,191,[-0.08394401],85,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
