trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
390,12,12,9,3,53,27,1050,['c'],1,left,['3'],4,316,[0.12377642],88,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
391,13,13,9,3,33,47,984,['n'],1,right,['1'],6,353,[-0.15182721],91,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
392,14,14,9,3,33,47,600,['n'],1,right,['1'],6,229,[-0.18613936],97,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
393,15,15,9,3,53,27,500,['c'],1,left,['3'],4,345,[0.12570332],87,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
394,16,16,9,3,47,33,550,['c'],1,left,['1'],6,454,[0.00100899],50,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
395,17,17,9,3,47,33,633,['c'],1,left,['2'],5,476,[0.1431798],87,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
396,18,18,9,3,44,36,450,['c'],1,left,['2'],5,384,[0.09799486],81,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
397,19,19,9,3,44,36,516,['c'],1,left,['2'],5,373,[0.08405835],78,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
398,20,20,9,3,33,47,417,['c'],0,right,['2'],5,406,[-0.06287351],29,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
399,21,21,9,3,47,33,534,['c'],1,left,['3'],4,410,[0.08717862],77,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
400,22,22,9,3,33,47,450,['c'],0,right,['0'],1,1193,[-0.01646344],47,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
401,23,23,9,3,53,27,683,['c'],1,left,['1'],6,438,[0.17918244],92,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
402,24,24,9,3,36,44,500,['n'],1,right,['1'],6,306,[-0.14084705],91,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
403,25,25,9,3,27,53,483,['n'],1,right,['1'],6,323,[-0.15534775],92,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
404,26,26,9,3,33,47,550,['n'],1,right,['1'],6,337,[-0.09552036],81,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
405,27,27,9,3,36,44,600,['n'],1,right,['1'],6,333,[-0.11878482],86,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
406,28,28,9,3,36,44,617,['n'],1,right,['2'],5,344,[-0.12694581],88,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
407,29,29,9,3,36,44,600,['n'],1,right,['2'],5,476,[-0.02761668],59,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
408,30,30,9,3,53,27,650,['c'],1,left,['2'],5,424,[0.1105184],82,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
409,31,31,9,3,44,36,500,['c'],1,left,['3'],4,420,[-0.01545289],45,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
410,32,32,9,3,44,36,1234,['c'],1,left,['8'],3,827,[0.1051989],74,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
411,33,33,9,3,27,53,534,['c'],0,right,['3'],4,350,[0.06939913],74,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
412,34,34,9,3,27,53,584,['n'],1,right,['2'],5,338,[-0.07534485],76,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
413,35,35,9,3,47,33,465,['n'],0,left,['0'],1,612,[0.02772728],42,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
414,36,36,9,3,53,27,633,['c'],1,left,['3'],4,491,[0.05062208],66,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
415,37,37,9,3,36,44,700,['n'],1,right,['2'],5,516,[-0.14956964],87,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
416,38,38,9,3,53,27,600,['c'],1,left,['3'],4,281,[0.09461113],83,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
417,39,39,9,3,27,53,517,['n'],1,right,['2'],5,322,[-0.11149903],85,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
418,40,40,9,3,47,33,683,['c'],1,left,['3'],4,1106,[0.2118059],86,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
419,41,41,9,3,33,47,983,['n'],1,right,['1'],6,656,[-0.14787048],84,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
420,42,0,10,3,53,27,701,['c'],1,left,['3'],4,299,[-0.00078395],50,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
421,43,1,10,3,47,33,584,['c'],1,left,['1'],6,353,[0.12580324],87,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
422,44,2,10,3,27,53,617,['n'],1,right,['2'],5,251,[-0.10440106],87,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
423,45,3,10,3,53,27,583,['c'],1,left,['3'],4,315,[0.17993273],95,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
424,46,4,10,3,33,47,683,['n'],1,right,['2'],5,197,[-0.12396434],93,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
425,47,5,10,3,36,44,567,['n'],1,right,['2'],5,232,[0.03266901],35,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
426,48,6,10,3,33,47,634,['n'],1,right,['3'],4,334,[-0.11642203],86,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
427,49,7,10,3,27,53,484,['n'],1,right,['3'],4,359,[-0.06871769],74,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
428,50,8,10,3,27,53,450,['n'],1,right,['3'],4,327,[-0.07820305],77,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
429,51,9,10,3,47,33,667,['c'],1,left,['3'],4,249,[0.10430128],87,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
430,52,10,10,3,53,27,700,['c'],1,left,['2'],5,324,[0.15042848],92,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
431,53,11,10,3,44,36,650,['n'],0,left,['3'],4,326,[-0.01995514],58,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
432,54,12,10,3,44,36,617,['n'],0,left,['2'],5,257,[0.01863027],42,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
433,55,13,10,3,36,44,616,['n'],1,right,['9'],2,1167,[-0.27847844],91,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
434,56,14,10,3,27,53,584,['n'],1,right,['2'],5,322,[-0.13348191],89,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
435,57,15,10,3,47,33,500,['c'],1,left,['2'],5,306,[0.13360312],90,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
436,58,16,10,3,53,27,617,['c'],1,left,['2'],5,342,[0.05822889],71,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
437,59,17,10,3,47,33,2017,['c'],1,left,['2'],5,265,[0.02417721],60,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
438,60,18,10,3,53,27,734,['c'],1,left,['2'],5,210,[0.15006154],95,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
439,61,19,10,3,33,47,733,['n'],1,right,['2'],5,237,[-0.02938139],63,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
440,62,20,10,3,44,36,799,['c'],1,left,['2'],5,254,[0.05883882],74,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
441,63,21,10,3,27,53,800,['n'],1,right,['2'],5,261,[-0.02297736],60,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
442,64,22,10,3,47,33,750,['c'],1,left,['3'],4,509,[0.27062263],97,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
443,65,23,10,3,44,36,733,['c'],1,left,['3'],4,261,[0.07077931],78,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
444,66,24,10,3,53,27,617,['n'],0,left,['0'],1,819,[0.21891532],10,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
445,67,25,10,3,27,53,700,['n'],1,right,['2'],5,279,[-0.10562211],86,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
446,68,26,10,3,36,44,651,['c'],0,right,['8'],3,1475,[-0.08539323],35,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
447,69,27,10,3,33,47,683,['n'],1,right,['2'],5,302,[-0.08162896],79,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
448,70,28,10,3,33,47,700,['c'],0,right,['0'],1,783,[0.04583177],61,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
449,71,29,10,3,36,44,1167,['n'],1,right,['2'],5,210,[-0.03515531],67,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
450,72,30,10,3,33,47,533,['n'],1,right,['2'],5,270,[-0.12044841],89,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
451,73,31,10,3,44,36,667,['n'],0,left,['3'],4,305,[-0.04338169],67,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
452,74,32,10,3,36,44,1250,['n'],1,right,['3'],4,236,[-0.04942435],71,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
453,75,33,10,3,36,44,765,['n'],1,right,['3'],4,334,[-0.14919295],91,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
454,76,34,10,3,47,33,567,['c'],1,left,['3'],4,467,[0.15273182],88,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
455,77,35,10,3,53,27,717,['c'],1,left,['3'],4,269,[0.11406365],88,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
456,78,36,10,3,47,33,534,['c'],1,left,['2'],5,326,[0.10928741],85,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
457,79,37,10,3,44,36,466,['c'],1,left,['2'],5,336,[0.17529505],94,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
458,80,38,10,3,33,47,784,['c'],0,right,['2'],5,308,[0.08569429],80,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
459,81,39,10,3,27,53,501,['n'],1,right,['2'],5,365,[-0.12926385],87,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
460,82,40,10,3,36,44,817,['c'],0,right,['3'],4,367,[0.07778255],76,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
461,83,41,10,3,44,36,967,['c'],1,left,['3'],4,475,[0.14628571],87,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
462,84,0,11,3,36,44,1083,['n'],1,right,['3'],4,467,[-0.08974517],77,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
463,85,1,11,3,27,53,634,['n'],1,right,['3'],4,264,[-0.15496619],94,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
464,86,2,11,3,36,44,534,['n'],1,right,['2'],5,225,[-0.11210654],89,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
465,87,3,11,3,33,47,651,['n'],1,right,['2'],5,279,[-0.15220207],93,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
466,88,4,11,3,44,36,783,['n'],0,left,['0'],1,527,[0.14712525],14,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
467,89,5,11,3,53,27,567,['c'],1,left,['2'],5,387,[0.16316418],91,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
468,90,6,11,3,47,33,633,['c'],1,left,['2'],5,355,[0.1246371],87,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
469,91,7,11,3,33,47,1600,['n'],1,right,['2'],5,454,[0.00059808],50,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
470,92,8,11,3,47,33,1183,['n'],0,left,['2'],5,606,[-0.01465255],54,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
471,93,9,11,3,36,44,650,['n'],1,right,['1'],6,540,[-0.18682048],91,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
472,94,10,11,3,47,33,717,['c'],1,left,['2'],5,330,[0.10083899],83,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
473,95,11,11,3,47,33,600,['c'],1,left,['1'],6,382,[0.04981062],67,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
474,96,12,11,3,53,27,466,['c'],1,left,['1'],6,406,[0.11770935],84,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
475,97,13,11,3,33,47,1434,['c'],0,right,['3'],4,574,[0.11353945],79,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
476,98,14,11,3,44,36,783,['c'],1,left,['2'],5,408,[0.18042168],93,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
477,99,15,11,3,33,47,617,['n'],1,right,['2'],5,256,[-0.13709756],92,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
478,100,16,11,3,47,33,666,['c'],1,left,['2'],5,332,[0.04475079],67,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
479,101,17,11,3,47,33,700,['c'],1,left,['3'],4,452,[0.21685733],95,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
480,102,18,11,3,36,44,618,['n'],1,right,['3'],4,291,[-0.11160681],87,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
481,103,19,11,3,33,47,616,['n'],1,right,['9'],2,407,[0.02357088],42,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
482,104,20,11,3,44,36,617,['c'],1,left,['2'],5,319,[0.14564129],91,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
483,105,21,11,3,44,36,634,['c'],1,left,['2'],5,363,[0.05241939],69,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
484,106,22,11,3,27,53,734,['n'],1,right,['2'],5,240,[-0.05026886],72,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
485,107,23,11,3,44,36,500,['c'],1,left,['3'],4,435,[-0.02065518],43,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
486,108,24,11,3,27,53,617,['n'],1,right,['2'],5,315,[-0.05055494],69,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
487,109,25,11,3,53,27,700,['c'],1,left,['3'],4,347,[0.16939871],93,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
488,110,26,11,3,47,33,433,['c'],1,left,['3'],4,302,[0.0507153],70,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
489,111,27,11,3,33,47,666,['n'],1,right,['2'],5,200,[-0.11242547],91,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
490,112,28,11,3,53,27,567,['n'],0,left,['0'],1,667,[0.00763642],48,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
491,113,29,11,3,53,27,666,['c'],1,left,['2'],5,279,[0.09131263],83,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
492,114,30,11,3,44,36,649,['c'],1,left,['2'],5,491,[0.14796106],87,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
493,115,31,11,3,27,53,567,['n'],1,right,['2'],5,289,[-0.12846895],90,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
494,116,32,11,3,36,44,850,['n'],1,right,['2'],5,325,[-0.07401753],76,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
495,117,33,11,3,27,53,534,['n'],1,right,['2'],5,204,[-0.09663334],87,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
496,118,34,11,3,27,53,516,['n'],1,right,['2'],5,249,[-0.12365225],90,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
497,119,35,11,3,27,53,500,['n'],1,right,['2'],5,211,[-0.06468995],78,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
498,120,36,11,3,44,36,534,['n'],0,left,['8'],3,447,[0.01774985],44,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
499,121,37,11,3,36,44,583,['n'],1,right,['2'],5,271,[-0.06957103],77,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
500,122,38,11,3,53,27,917,['c'],1,left,['2'],5,329,[0.11566638],86,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
501,123,39,11,3,36,44,733,['n'],1,right,['2'],5,304,[-0.06597655],75,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
502,124,40,11,3,53,27,701,['c'],1,left,['2'],5,257,[0.08943297],83,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
503,125,41,11,3,33,47,517,['n'],1,right,['2'],5,363,[-0.05007338],68,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
504,0,0,12,4,27,53,684,['n'],1,right,['2'],5,246,[-0.06870368],99,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
505,1,1,12,4,33,47,616,['n'],1,right,['2'],5,220,[-0.01520255],76,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
506,2,2,12,4,36,44,484,['n'],1,right,['3'],4,354,[-0.20334314],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
507,3,3,12,4,53,27,616,['c'],1,left,['3'],4,356,[0.11766721],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
508,4,4,12,4,44,36,1201,['n'],0,left,['8'],3,391,[-0.03784292],90,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
509,5,5,12,4,33,47,683,['c'],0,right,['3'],4,509,[-0.10287406],1,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
510,6,6,12,4,33,47,1317,['c'],0,right,['3'],4,261,[0.12854813],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
511,7,7,12,4,53,27,717,['c'],1,left,['3'],4,239,[0.11113451],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
512,8,8,12,4,44,36,666,['n'],0,left,['3'],4,548,[-0.01302412],65,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
513,9,9,12,4,33,47,750,['n'],1,right,['8'],3,377,[-0.08478302],99,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
514,10,10,12,4,27,53,600,['n'],1,right,['8'],3,387,[-0.07401749],99,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
515,11,11,12,4,47,33,667,['c'],1,left,['3'],4,298,[0.12949],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
516,12,12,12,4,47,33,1201,['c'],1,left,['3'],4,224,[0.08215987],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
517,13,13,12,4,53,27,534,['c'],1,left,['3'],4,330,[0.04446096],94,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
518,14,14,12,4,47,33,618,['n'],0,left,['3'],4,302,[-0.04639679],95,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
519,15,15,12,4,44,36,651,['c'],1,left,['8'],3,409,[0.09029904],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
520,16,16,12,4,44,36,634,['c'],1,left,['8'],3,369,[0.00182058],53,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
521,17,17,12,4,36,44,785,['n'],1,right,['3'],4,180,[-0.11810397],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
522,18,18,12,4,53,27,633,['c'],1,left,['3'],4,292,[0.15000309],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
523,19,19,12,4,53,27,550,['c'],1,left,['2'],5,340,[0.12538131],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
524,20,20,12,4,36,44,849,['n'],1,right,['2'],5,325,[-0.09021916],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
525,21,21,12,4,27,53,783,['n'],1,right,['2'],5,306,[-0.10827046],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
526,22,22,12,4,53,27,500,['c'],1,left,['2'],5,731,[0.14014268],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
527,23,23,12,4,44,36,717,['c'],1,left,['2'],5,370,[-0.02391074],20,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
528,24,24,12,4,36,44,600,['n'],1,right,['2'],5,261,[-0.09108165],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
529,25,25,12,4,47,33,717,['c'],1,left,['2'],5,414,[0.18545161],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
530,26,26,12,4,27,53,566,['n'],1,right,['2'],5,257,[-0.10411439],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
531,27,27,12,4,27,53,550,['n'],1,right,['3'],4,361,[-0.15569652],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
532,28,28,12,4,53,27,466,['n'],0,left,['0'],1,729,[-0.04561253],87,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
533,29,29,12,4,47,33,650,['c'],1,left,['2'],5,291,[0.15836299],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
534,30,30,12,4,33,47,1034,['n'],1,right,['3'],4,391,[0.021446],23,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
535,31,31,12,4,33,47,667,['c'],0,right,['3'],4,478,[-0.08690684],1,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
536,32,32,12,4,27,53,484,['n'],1,right,['2'],5,473,[-0.17630897],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
537,33,33,12,4,33,47,734,['c'],0,right,['2'],5,305,[0.06573267],99,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
538,34,34,12,4,27,53,633,['n'],1,right,['2'],5,252,[-0.11812324],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
539,35,35,12,4,47,33,533,['c'],1,left,['2'],5,279,[0.10056763],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
540,36,36,12,4,36,44,517,['n'],1,right,['2'],5,304,[-0.1032372],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
541,37,37,12,4,47,33,634,['c'],1,left,['2'],5,276,[0.17803489],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
542,38,38,12,4,44,36,534,['n'],0,left,['8'],3,629,[0.04750294],10,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
543,39,39,12,4,44,36,617,['c'],1,left,['2'],5,172,[0.09868678],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
544,40,40,12,4,36,44,567,['n'],1,right,['2'],5,296,[-0.19756674],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
545,41,41,12,4,36,44,717,['c'],0,right,['2'],5,233,[0.04523065],97,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
546,42,0,13,4,36,44,701,['n'],1,right,['3'],4,270,[-0.06207926],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
547,43,1,13,4,36,44,550,['n'],1,right,['2'],5,255,[-0.08640278],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
548,44,2,13,4,33,47,633,['n'],1,right,['2'],5,245,[-0.11277798],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
549,45,3,13,4,44,36,500,['c'],1,left,['2'],5,352,[0.06410067],98,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
550,46,4,13,4,27,53,666,['n'],1,right,['2'],5,425,[-0.10415373],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
551,47,5,13,4,36,44,684,['n'],1,right,['2'],5,245,[-0.06975716],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
552,48,6,13,4,27,53,517,['n'],1,right,['2'],5,272,[-0.17476222],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
553,49,7,13,4,36,44,467,['n'],1,right,['2'],5,284,[-0.03694291],92,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
554,50,8,13,4,47,33,650,['c'],1,left,['2'],5,263,[0.11486901],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
555,51,9,13,4,53,27,584,['c'],1,left,['2'],5,271,[0.13844665],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
556,52,10,13,4,53,27,550,['c'],1,left,['2'],5,311,[0.06161065],98,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
557,53,11,13,4,47,33,383,['c'],1,left,['2'],5,301,[0.12326174],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
558,54,12,13,4,47,33,350,['c'],1,left,['2'],5,548,[0.19492957],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
559,55,13,13,4,47,33,500,['c'],1,left,['2'],5,252,[0.02351195],84,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
560,56,14,13,4,27,53,516,['n'],1,right,['2'],5,214,[-0.15058352],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
561,57,15,13,4,53,27,600,['c'],1,left,['2'],5,223,[0.08109014],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
562,58,16,13,4,47,33,1318,['c'],1,left,['2'],5,290,[0.12333073],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
563,59,17,13,4,36,44,450,['c'],0,right,['0'],1,973,[0.03963864],81,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
564,60,18,13,4,44,36,833,['n'],0,left,['0'],1,518,[-0.0352166],85,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
565,61,19,13,4,36,44,700,['n'],1,right,['2'],5,360,[-0.08047222],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
566,62,20,13,4,33,47,600,['n'],1,right,['2'],5,314,[-0.1942476],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
567,63,21,13,4,33,47,1233,['n'],1,right,['2'],5,301,[-0.13565727],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
568,64,22,13,4,36,44,500,['n'],1,right,['3'],4,471,[-0.08943316],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
569,65,23,13,4,33,47,616,['n'],1,right,['2'],5,260,[-0.1921642],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
570,66,24,13,4,53,27,733,['c'],1,left,['2'],5,317,[0.04071778],93,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
571,67,25,13,4,47,33,416,['c'],1,left,['2'],5,314,[0.06937004],99,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
572,68,26,13,4,47,33,683,['c'],1,left,['2'],5,338,[0.09656926],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
573,69,27,13,4,53,27,550,['c'],1,left,['2'],5,360,[0.13878166],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
574,70,28,13,4,44,36,517,['c'],1,left,['2'],5,326,[0.10812772],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
575,71,29,13,4,44,36,468,['c'],1,left,['2'],5,328,[0.01234309],68,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
576,72,30,13,4,53,27,500,['c'],1,left,['2'],5,328,[0.1329879],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
577,73,31,13,4,44,36,500,['c'],1,left,['8'],3,735,[0.05149345],90,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
578,74,32,13,4,27,53,534,['c'],0,right,['0'],1,605,[0.0372103],85,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
579,75,33,13,4,33,47,750,['n'],1,right,['3'],4,240,[-0.25527377],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
580,76,34,13,4,27,53,817,['n'],1,right,['3'],4,239,[-0.12955029],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
581,77,35,13,4,33,47,683,['c'],0,right,['2'],5,315,[-0.01025529],34,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
582,78,36,13,4,27,53,717,['n'],1,right,['2'],5,315,[-0.17275572],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
583,79,37,13,4,44,36,849,['c'],1,left,['2'],5,191,[0.04771355],98,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
584,80,38,13,4,53,27,584,['c'],1,left,['2'],5,408,[0.12403949],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
585,81,39,13,4,44,36,450,['c'],1,left,['2'],5,351,[0.07217986],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
