"withinblocktrial","block","running","dotsLeft","dotsRight","rt","resp","cor","cresp","conf_press","cj","RTconf","ev","fb","diff","task","sub","age","gender","handedness","X","difflevel","condition","manip","response","trial","coh"
8,1,"training",49,31,1.31741669999974,"['c']",1,"left","['8']",4,0.221301500000664,"[0.03055068]",64,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,44,"hard"
9,1,"training",16,64,0.83333550000043,"['n']",1,"right","['9']",5,0.154178900000261,"[-0.07088963]",83,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,45,"easy"
10,1,"training",31,49,0.633888499999557,"['n']",1,"right","['9']",5,0.258140599999933,"[0.02490422]",39,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,46,"hard"
11,1,"training",57,23,0.783357299999807,"['c']",1,"left","['9']",5,0.288044199999604,"[0.12022832]",88,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,47,"medium"
12,1,"training",23,57,0.883115600000565,"['c']",0,"right","['8']",4,0.296214599999985,"[-0.04145991]",34,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,48,"medium"
13,1,"training",64,16,1.25002649999988,"['c']",1,"left","['9']",5,0.337925799999539,"[0.17074857]",93,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,49,"easy"
14,1,"training",31,49,0.766854100000273,"['n']",1,"right","['9']",5,0.221139299999777,"[-0.08281803]",83,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,50,"hard"
15,1,"training",23,57,0.883733599999687,"['n']",1,"right","['9']",5,0.215773800000534,"[-0.12789368]",92,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,51,"medium"
16,1,"training",64,16,0.733678800000234,"['c']",1,"left","['0']",6,0.473423899999943,"[0.16964537]",90,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,52,"easy"
17,1,"training",16,64,0.633607700000539,"['n']",1,"right","['0']",6,0.452662300000156,"[-0.01796696]",56,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,53,"easy"
18,1,"training",49,31,1.08389220000026,"['c']",1,"left","['0']",6,0.286350000000311,"[0.0713722]",77,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,54,"hard"
19,1,"training",64,16,3.76663629999985,"['n']",0,"left","['8']",4,0.0838049999993018,"[-0.07963991]",92,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,55,"easy"
20,1,"training",57,23,1.59971459999997,"['c']",1,"left","['0']",6,0.151881400000093,"[0.00590566]",53,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,56,"medium"
21,1,"training",57,23,1.73320169999988,"['c']",1,"left","['8']",4,0.148450200000298,"[0.07644488]",86,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,57,"medium"
22,1,"training",16,64,0.98314819999996,"['n']",1,"right","['8']",4,0.543260999999802,"[-0.23211256]",94,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,58,"easy"
23,1,"training",23,57,0.751108500000555,"['n']",1,"right","['0']",6,0.178385600000183,"[-0.10379025]",90,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,59,"medium"
24,1,"training",57,23,1.60004959999969,"['c']",1,"left","['9']",5,0.867475099999865,"[0.11670865]",76,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,60,"medium"
25,1,"training",23,57,1.06682730000011,"['n']",1,"right","['9']",5,0.284888099999989,"[-0.0784536]",79,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,61,"medium"
26,1,"training",31,49,1.04987139999957,"['n']",1,"right","['0']",6,0.367444099999375,"[-0.04921735]",67,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,62,"hard"
27,1,"training",64,16,1.24886109999989,"['c']",1,"left","['0']",6,0.118884900000012,"[0.07226048]",87,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,63,"easy"
28,1,"training",49,31,1.23320870000043,"['c']",1,"left","['3']",3,0.344297900000129,"[0.00782344]",53,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,64,"hard"
29,1,"training",23,57,0.818080099999861,"['n']",1,"right","['0']",6,0.129661799999667,"[-0.06849267]",85,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,65,"medium"
30,1,"training",57,23,1.01642510000056,"['c']",1,"left","['0']",6,0.171098099999654,"[0.14350965]",96,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,66,"medium"
31,1,"training",23,57,0.7510472999993,"['n']",1,"right","['0']",6,0.333926399999655,"[-0.12608194]",88,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,67,"medium"
32,1,"training",31,49,1.53362440000001,"['c']",0,"right","['9']",5,0.69907669999975,"[0.07327825]",69,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,68,"hard"
33,1,"training",16,64,1.15007489999971,"['n']",1,"right","['9']",5,0.16857489999984,"[-0.1015212]",90,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,69,"easy"
34,1,"training",49,31,1.31613970000035,"['n']",0,"left","['3']",3,0.612912100000358,"[-0.05104185]",64,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,70,"hard"
35,1,"training",64,16,2.15008760000001,"['c']",1,"left","['8']",4,0.0941906999996718,"[0.05570097]",84,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,71,"easy"
0,2,"training",49,31,0.75010310000016,"['c']",1,"left","['9']",5,0.2286138999998,"[0.04207503]",69,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,72,"hard"
1,2,"training",57,23,0.733011600000282,"['c']",1,"left","['0']",6,0.277604699999756,"[0.08722462]",82,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,73,"medium"
2,2,"training",64,16,0.700127900000552,"['c']",1,"left","['0']",6,0.693621399999756,"[0.16277604]",85,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,74,"easy"
3,2,"training",23,57,0.983917700000347,"['n']",1,"right","['0']",6,0.202173700000458,"[-0.10361307]",89,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,75,"medium"
4,2,"training",57,23,0.599800799999684,"['c']",1,"left","['0']",6,0.241851800000404,"[0.04401407]",69,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,76,"medium"
5,2,"training",16,64,0.783594499999708,"['n']",1,"right","['0']",6,0.208235000000059,"[-0.08900662]",85,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,77,"easy"
6,2,"training",31,49,1.04837240000052,"['n']",1,"right","['9']",5,0.212689399999363,"[-0.02896887]",64,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,78,"hard"
7,2,"training",16,64,1.1498375000001,"['n']",1,"right","['0']",6,0.261642000000393,"[-0.178887]",96,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,79,"easy"
8,2,"training",57,23,0.916892400000506,"['n']",0,"left","['0']",6,0.126202999999805,"[-0.07950593]",88,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,80,"medium"
9,2,"training",16,64,0.616672699999981,"['n']",1,"right","['0']",6,0.199902100000145,"[-0.05387181]",75,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,81,"easy"
10,2,"training",57,23,0.683874100000139,"['c']",1,"left","['0']",6,0.268119400000614,"[0.10751858]",87,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,82,"medium"
11,2,"training",49,31,1.55011689999992,"['c']",1,"left","['0']",6,0.299469100000351,"[-0.03738481]",35,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,83,"hard"
12,2,"training",64,16,1.11672420000014,"['c']",1,"left","['0']",6,0.346612100000129,"[0.08086024]",77,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,84,"easy"
13,2,"training",16,64,1.03347409999969,"['n']",1,"right","['0']",6,0.267270099999223,"[-0.08582559]",82,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,85,"easy"
14,2,"training",64,16,0.633111799999824,"['c']",1,"left","['0']",6,0.494678600000043,"[0.13129834]",84,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,86,"easy"
15,2,"training",23,57,0.982793500000298,"['n']",1,"right","['0']",6,0.187277900000481,"[-0.11944013]",92,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,87,"medium"
16,2,"training",23,57,0.850109900000461,"['n']",1,"right","['0']",6,0.248836900000242,"[-0.08936604]",83,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,88,"medium"
17,2,"training",64,16,1.23298480000085,"['c']",1,"left","['9']",5,0.341669499999625,"[0.0297289]",61,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,89,"easy"
18,2,"training",49,31,0.917157299999417,"['c']",1,"left","['0']",6,0.698421199999757,"[0.08570269]",72,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,90,"hard"
19,2,"training",31,49,0.650036699999873,"['n']",1,"right","['0']",6,0.220233899999585,"[-0.1072316]",89,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,91,"hard"
20,2,"training",57,23,0.832234399999834,"['c']",1,"left","['0']",6,0.185615100000177,"[0.0416295]",70,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,92,"medium"
21,2,"training",23,57,0.583430500000759,"['n']",1,"right","['0']",6,0.146056699999463,"[-0.12569796]",95,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,93,"medium"
22,2,"training",49,31,0.84977119999985,"['c']",1,"left","['0']",6,0.225911300000007,"[0.06046781]",76,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,94,"hard"
23,2,"training",31,49,1.29930299999978,"['n']",1,"right","['0']",6,0.0284816000003048,"[-0.04435947]",91,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,95,"hard"
24,2,"training",31,49,0.699801400000069,"['n']",1,"right","['0']",6,0.214837399999851,"[-0.05411355]",74,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,96,"hard"
25,2,"training",57,23,1.26614849999987,"['c']",1,"left","['0']",6,0.387275600000066,"[0.11465414]",84,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",-1,97,"medium"
26,2,"training",31,49,0.800281000000723,"['n']",1,"right","['0']",6,0.250966800000242,"[-0.0752911]",79,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,98,"hard"
27,2,"training",49,31,0.950368900000285,"['c']",1,"left","['0']",6,0.226676100000077,"[0.09314347]",85,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,99,"hard"
28,2,"training",64,16,0.96697469999981,"['c']",1,"left","['0']",6,0.602501899999879,"[0.19040131]",90,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,100,"easy"
29,2,"training",16,64,0.683636799999476,"['n']",1,"right","['0']",6,0.174273999999969,"[-0.02310105]",62,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,101,"easy"
30,2,"training",31,49,1.30058000000008,"['n']",1,"right","['0']",6,0.266727099999116,"[-0.19841798]",97,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",1,102,"hard"
31,2,"training",23,57,0.666695099999743,"['n']",1,"right","['0']",6,0.332869300000311,"[-0.10199736]",83,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,103,"medium"
32,2,"training",64,16,1.34993329999998,"['c']",1,"left","['8']",4,0.241324200000236,"[0.10594146]",87,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",-1,104,"easy"
33,2,"training",16,64,0.566657999999734,"['n']",1,"right","['8']",4,0.264530699999341,"[-0.07203618]",78,64,"letter",51,18,"V","R",NA,"easy","minus","alpha",1,105,"easy"
34,2,"training",49,31,1.46669830000064,"['c']",1,"left","['8']",4,0.29907650000041,"[0.09223327]",82,49,"letter",51,18,"V","R",NA,"hard","minus","alpha",-1,106,"hard"
35,2,"training",23,57,0.866703799999414,"['n']",1,"right","['9']",5,0.32411779999984,"[-0.04264589]",66,57,"letter",51,18,"V","R",NA,"medium","minus","alpha",1,107,"medium"
0,0,"training",36,44,0.950554099999863,"['n']",1,"right","['9']",5,0.371077000000696,"[-0.03852837]",91,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,0,"hard"
1,0,"training",27,53,0.566170899999634,"['n']",1,"right","['9']",5,0.196820899999693,"[-0.07581916]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,1,"easy"
2,0,"training",44,36,0.617029099999854,"['c']",1,"left","['9']",5,0.123849999999948,"[0.08572951]",100,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,2,"hard"
3,0,"training",36,44,1.59936139999991,"['c']",0,"right","['3']",3,0.366382399999566,"[-0.07231616]",1,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,3,"hard"
4,0,"training",53,27,0.949486600000455,"['c']",1,"left","['0']",6,0.257566000000224,"[0.13105091]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",-1,4,"easy"
5,0,"training",53,27,0.882832299999791,"['c']",1,"left","['0']",6,0.331232900000032,"[0.20425985]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",-1,5,"easy"
6,0,"training",44,36,2.03279740000016,"['n']",0,"left","['9']",5,0.244440100000247,"[-0.03739162]",94,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,6,"hard"
7,0,"training",44,36,1.18311180000001,"['c']",1,"left","['9']",5,0.194834599999922,"[0.15800422]",100,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,7,"hard"
8,0,"training",27,53,0.716369400000076,"['n']",1,"right","['9']",5,0.229965200000152,"[-0.11734293]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,8,"easy"
9,0,"training",53,27,0.799375200000213,"['c']",1,"left","['9']",5,0.260445899999468,"[0.09086789]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",-1,9,"easy"
10,0,"training",27,53,2.63333340000008,"['n']",1,"right","['9']",5,0.488348900000346,"[-0.2379217]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,10,"easy"
11,0,"training",47,33,1.16637709999941,"['c']",1,"left","['0']",6,0.429411600000094,"[0.17551663]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,11,"medium"
12,0,"training",33,47,0.93346560000009,"['n']",1,"right","['9']",5,0.254566500000692,"[-0.05569066]",98,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,12,"medium"
13,0,"training",33,47,0.76610460000029,"['n']",1,"right","['9']",5,0.268959900000482,"[-0.10780351]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,13,"medium"
14,0,"training",47,33,0.566319300000032,"['c']",1,"left","['9']",5,0.419396199999937,"[0.13360419]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,14,"medium"
15,0,"training",36,44,1.31586229999994,"['c']",0,"right","['3']",3,0.165156700000807,"[0.06280805]",100,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,15,"hard"
16,0,"training",47,33,0.766497800000252,"['c']",1,"left","['0']",6,0.823502899999767,"[0.23798601]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,16,"medium"
17,0,"training",53,27,1.68335550000029,"['n']",0,"left","['9']",5,0.586803799999871,"[0.09007553]",1,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,17,"easy"
18,0,"training",47,33,1.2496742000003,"['c']",1,"left","['0']",6,0.296612299999651,"[0.08867049]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,18,"medium"
19,0,"training",36,44,0.749636599999576,"['c']",0,"right","['0']",6,0.150311100000181,"[0.14735621]",100,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,19,"hard"
20,0,"training",33,47,1.11690379999982,"['n']",1,"right","['0']",6,0.123442699999941,"[-0.01795083]",86,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,20,"medium"
21,0,"training",53,27,0.466480299999603,"['c']",1,"left","['0']",6,0.139136400000098,"[0.06688177]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",-1,21,"easy"
22,0,"training",44,36,1.05028820000007,"['n']",0,"left","['0']",6,0.130790499999421,"[0.02470973]",8,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,22,"hard"
23,0,"training",47,33,0.666555799999514,"['c']",1,"left","['0']",6,0.426556700000219,"[0.19913725]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,23,"medium"
24,0,"training",53,27,0.866554199999882,"['c']",1,"left","['0']",6,0.254229800000758,"[0.16114994]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",-1,24,"easy"
25,0,"training",33,47,1.61588230000052,"['n']",1,"right","['0']",6,0.17083779999939,"[-0.11971638]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,25,"medium"
26,0,"training",27,53,1.61679670000012,"['n']",1,"right","['0']",6,0.0905480000001262,"[-0.05170593]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,26,"easy"
27,0,"training",47,33,1.44945039999948,"['c']",1,"left","['9']",5,0.228417799999988,"[0.07260811]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,27,"medium"
28,0,"training",44,36,0.816075400000045,"['c']",1,"left","['0']",6,0.114187099999981,"[-0.00061043]",48,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,28,"hard"
29,0,"training",33,47,0.866610799999762,"['c']",0,"right","['3']",3,1.28261699999985,"[-0.29731869]",0,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,29,"medium"
30,0,"training",27,53,1.03265580000061,"['n']",1,"right","['0']",6,0.205212600000777,"[-0.07342555]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,30,"easy"
31,0,"training",36,44,0.633234899999479,"['n']",1,"right","['0']",6,0.226817499999925,"[-0.0859587]",100,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,31,"hard"
32,0,"training",33,47,1.00003110000034,"['n']",1,"right","['0']",6,0.217338899999959,"[-0.13723116]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,32,"medium"
33,0,"training",36,44,0.883225300000049,"['n']",1,"right","['0']",6,0.260341199999857,"[-0.06931299]",99,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,33,"hard"
34,0,"training",27,53,0.816811999999118,"['n']",1,"right","['0']",6,0.112826000000496,"[-0.04199967]",99,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,34,"easy"
35,0,"training",44,36,0.900111699999798,"['n']",0,"left","['0']",6,0.175826900000175,"[-0.03603593]",96,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,35,"hard"
0,1,"training",44,36,0.833671599999434,"['n']",0,"left","['9']",5,0.225390399999924,"[-0.01526244]",76,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,36,"hard"
1,1,"training",36,44,1.18331959999978,"['c']",0,"right","['9']",5,0.192497699999876,"[0.06430245]",99,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,37,"hard"
2,1,"training",47,33,0.566786299999876,"['c']",1,"left","['0']",6,0.105599200000142,"[0.02804276]",96,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,38,"medium"
3,1,"training",47,33,0.83284630000071,"['c']",1,"left","['9']",5,0.0752916000001278,"[0.10616559]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,39,"medium"
4,1,"training",47,33,1.51648380000006,"['n']",0,"left","['9']",5,0.1150918000003,"[-0.0205762]",90,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,40,"medium"
5,1,"training",47,33,0.832842199999504,"['c']",1,"left","['9']",5,0.244742099999712,"[0.07534954]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",-1,41,"medium"
6,1,"training",36,44,0.79983909999919,"['n']",1,"right","['9']",5,0.226554699999724,"[-0.05399979]",98,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",1,42,"hard"
7,1,"training",27,53,0.916766800000005,"['n']",1,"right","['9']",5,0.300190900000416,"[-0.16348984]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,43,"easy"
8,1,"training",33,47,0.800081300000784,"['n']",1,"right","['0']",6,0.279960799999571,"[-0.05776618]",98,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,44,"medium"
9,1,"training",33,47,0.982772499999555,"['n']",1,"right","['9']",5,0.237051100000826,"[-0.12654634]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,45,"medium"
10,1,"training",27,53,0.900146799999675,"['n']",1,"right","['0']",6,0.310775900000408,"[-0.09939617]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",1,46,"easy"
11,1,"training",53,27,0.950171999999839,"['c']",1,"left","['0']",6,0.203864199999771,"[0.1047024]",100,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",-1,47,"easy"
12,1,"training",53,27,0.550250399999641,"['c']",1,"left","['0']",6,0.357567600000039,"[0.04251817]",93,53,"colour",51,18,"V","R",NA,"easy","plus","alpha",-1,48,"easy"
13,1,"training",33,47,0.982970799999748,"['n']",1,"right","['0']",6,0.19940410000072,"[-0.08739814]",100,47,"colour",51,18,"V","R",NA,"medium","plus","alpha",1,49,"medium"
14,1,"training",44,36,0.700186400000348,"['c']",1,"left","['0']",6,0.187108799999805,"[0.12221407]",100,44,"colour",51,18,"V","R",NA,"hard","plus","alpha",-1,50,"hard"
