"rt","resp","cor","evidence2","rt2","cj","RTconf","difflevel","manip","sub","switch","trial","condition","fb","evidence","withinphasetrial","phase_block"
0.49,1,1,0.0819988112279155,0.838,0.852661274381714,0.348,"medium","beta",2,13,7905,"plus",0.93730457703202,0.0819988112279155,105,"17"
0.617,1,1,0.106973967991119,0.956,0.884014104721903,0.339,"easy","beta",2,13,7906,"plus",0.952215151738602,0.106973967991119,106,"17"
0.645,1,1,0.14912348993135,1.438,0.8989895394687,0.792999999999996,"easy","beta",2,13,7907,"plus",0.955735969452916,0.14912348993135,107,"17"
0.531,1,1,0.104823765844164,0.94,0.883049729036481,0.409,"easy","beta",2,13,7908,"plus",0.95154814565003,0.104823765844164,108,"18"
0.49,1,1,0.0739067395713722,0.802,0.842185741326763,0.312,"easy","beta",2,13,7909,"plus",0.930997353768395,0.0739067395713722,109,"18"
0.45,-1,0,-0.0552303472008966,1.005,0.393621994910754,0.555,"hard","beta",2,13,7910,"plus",0.879655258085213,-0.0552303472008966,110,"18"
0.509,-1,0,-0.128091867589136,0.939,0.175115918519776,0.43,"medium","beta",2,13,7911,"plus",0.968056391637237,-0.128091867589136,111,"18"
0.854,-1,0,-0.0932478390520877,1.127,0.292030633242583,0.273,"medium","beta",2,13,7912,"plus",0.925740239264369,-0.0932478390520877,112,"18"
0.507,1,1,0.0727791511801288,0.87,0.845156779932787,0.363,"easy","beta",2,13,7913,"plus",0.922484469176094,0.0727791511801288,113,"18"
0.496,-1,0,-0.0837113839978954,0.813,0.30077215229007,0.317,"easy","beta",2,13,7914,"plus",0.941595230898952,-0.0837113839978954,114,"19"
0.745,-1,0,0.0147101384958079,1.053,0.674160524136255,0.308,"hard","beta",2,13,7915,"plus",0.671829789250366,0.0147101384958079,115,"19"
0.467,1,1,0.0867172729424853,0.956,0.866182725833081,0.489,"easy","beta",2,13,7916,"plus",0.932085018434922,0.0867172729424853,116,"19"
0.532,1,1,-0.0797833056440548,1.285,0.356762712746425,0.753,"hard","beta",2,13,7917,"plus",0.404991649550386,-0.0797833056440548,117,"19"
0.616,-1,0,0.0220592495655364,1.089,0.695519144697597,0.473,"medium","beta",2,13,7918,"plus",0.640553662198051,0.0220592495655364,118,"19"
0.485,1,1,0.0694225130869246,0.797,0.852989291548888,0.312,"easy","beta",2,13,7919,"plus",0.925521611695071,0.0694225130869246,119,"19"
0.552,-1,0,0.0811941797629672,1.011,0.85070290947267,0.459,"easy","beta",2,13,7920,"plus",0.387228893696918,0.0811941797629672,120,"20"
0.66,1,1,0.0760191124010138,1.091,0.828998477858567,0.431,"hard","beta",2,13,7921,"plus",0.906141904583889,0.0760191124010138,121,"20"
0.449,1,1,0.0823937741157626,0.72,0.887001441038881,0.271,"hard","beta",2,13,7922,"plus",0.949132629183055,0.0823937741157626,122,"20"
0.976,-1,0,-0.096932408764982,1.268,0.302887493974112,0.292,"hard","beta",2,13,7923,"plus",0.919643405581074,-0.096932408764982,123,"20"
0.546,1,1,0.0366860836967474,1.335,0.721234773995048,0.789000000000001,"medium","beta",2,13,7924,"plus",0.807989905785041,0.0366860836967474,124,"20"
0.445,-1,0,0.0191368283435311,0.802,0.71863705778603,0.357,"easy","beta",2,13,7925,"plus",0.675242636262661,0.0191368283435311,125,"20"
0.521,1,1,0.0142661554313798,1.423,0.654979946455555,0.901999999999998,"hard","beta",2,13,7926,"plus",0.741457810959035,0.0142661554313798,126,"21"
0.488,1,1,0.105967441401299,0.918,0.903665909863777,0.43,"easy","beta",2,13,7927,"plus",0.954107393021037,0.105967441401299,127,"21"
0.683,1,1,0.0647398655098408,1.307,0.792058439397083,0.624000000000001,"medium","beta",2,13,7928,"plus",0.869212012432724,0.0647398655098408,128,"21"
0.52,1,1,0.160986641327917,1.092,0.945247206713123,0.572,"medium","beta",2,13,7929,"plus",0.976567937793385,0.160986641327917,129,"21"
0.536,-1,0,-0.0105046912525973,0.802,0.61143745129337,0.266,"easy","beta",2,13,7930,"plus",0.790471503844133,-0.0105046912525973,130,"21"
0.835,1,1,0.284902982058125,1.64399999999997,0.977668304679505,0.808999999999974,"hard","beta",2,13,7931,"plus",0.991669963059727,0.284902982058125,131,"21"
0.551,1,1,0.066184630241138,1.028,0.824065445848384,0.477,"easy","beta",2,13,7932,"plus",0.896716662747019,0.066184630241138,132,"22"
0.578,1,1,0.251848731992698,1.68599999999997,0.966215191183966,1.10799999999997,"easy","beta",2,13,7933,"plus",0.986093577888882,0.251848731992698,133,"22"
0.608,1,1,0.0680055472092118,0.904,0.842958121835251,0.296,"hard","beta",2,13,7934,"plus",0.912072082075071,0.0680055472092118,134,"22"
0.608,-1,0,0.059551585649817,1.111,0.801975295407651,0.503,"hard","beta",2,13,7935,"plus",0.482946489545333,0.059551585649817,135,"22"
0.503,1,1,0.137954114918815,1.07,0.927325773408523,0.567,"hard","beta",2,13,7936,"plus",0.966666663598385,0.137954114918815,136,"22"
0.58,-1,0,0.0370399726019957,0.87,0.769084068657697,0.29,"hard","beta",2,13,7937,"plus",0.588389623781902,0.0370399726019957,137,"22"
0.599,1,1,0.046571745222775,0.926,0.786794595180854,0.327,"hard","beta",2,13,7938,"plus",0.871055290506142,0.046571745222775,138,"23"
0.772,1,1,0.0933889097075092,1.08,0.868614603375657,0.308,"medium","beta",2,13,7939,"plus",0.929548985621066,0.0933889097075092,139,"23"
0.487,1,1,0.0256665233920559,1.102,0.711994932190182,0.615,"medium","beta",2,13,7940,"plus",0.801021023020242,0.0256665233920559,140,"23"
0.61,1,1,0.0730226095122497,1.022,0.838487242123055,0.412,"medium","beta",2,13,7941,"plus",0.907991144944514,0.0730226095122497,141,"23"
0.703,-1,0,-0.128576077629515,1.124,0.217805485852371,0.421,"hard","beta",2,13,7942,"plus",0.957960353805553,-0.128576077629515,142,"23"
0.521,1,1,0.0547877141870521,0.903,0.818782257286832,0.382,"easy","beta",2,13,7943,"plus",0.889939582112305,0.0547877141870521,143,"23"
0.503,-1,0,0.033247576832285,0.928,0.76058042613319,0.425,"easy","beta",2,13,7944,"plus",0.602723857858602,0.033247576832285,144,"24"
0.642,1,1,0.0446651370217579,0.929,0.789994479998115,0.287,"easy","beta",2,13,7945,"plus",0.866646626225025,0.0446651370217579,145,"24"
0.75,-1,0,-0.0567885264570194,1.146,0.443943670978038,0.396,"medium","beta",2,13,7946,"plus",0.868639753642428,-0.0567885264570194,146,"24"
1.023,-1,0,-0.0315242886809456,1.361,0.53420886340196,0.338,"medium","beta",2,13,7947,"plus",0.793076003629215,-0.0315242886809456,147,"24"
0.451,1,1,-0.0101094937104445,0.729,0.641033452387064,0.278,"medium","beta",2,13,7948,"plus",0.722737331963652,-0.0101094937104445,148,"24"
0.521,1,1,0.0804343891630182,0.827,0.885140601793641,0.306,"medium","beta",2,13,7949,"plus",0.936534093093149,0.0804343891630182,149,"24"
0.475,1,1,0.0366736561850076,0.997,0.769389624697819,0.522,"easy","beta",2,13,7950,"plus",0.840588492828692,0.0366736561850076,150,"25"
1.54699999999998,1,1,0.111861478935516,2.09999999999992,0.833538023476092,0.552999999999939,"easy","beta",2,13,7951,"plus",0.888895865388394,0.111861478935516,151,"25"
0.651,1,1,0.139703750764176,1.199,0.925281700697129,0.548,"hard","beta",2,13,7952,"plus",0.96119999410186,0.139703750764176,152,"25"
0.632,-1,0,-0.0396498712468104,1.175,0.515441690548416,0.543,"medium","beta",2,13,7953,"plus",0.829336593955466,-0.0396498712468104,153,"25"
0.836,1,1,0.0829208799417373,1.166,0.85567470735934,0.33,"easy","beta",2,13,7954,"plus",0.909564295038686,0.0829208799417373,154,"25"
0.588,1,1,0.12367917871662,1.132,0.915568733613186,0.544,"medium","beta",2,13,7955,"plus",0.954011384737608,0.12367917871662,155,"25"
0.541,1,1,0.0653919612514097,0.832,0.861042964945626,0.291,"easy","beta",2,13,7956,"plus",0.915810589895536,0.0653919612514097,156,"26"
0.526,1,1,0.0539348725427509,0.771,0.84579813516655,0.245,"medium","beta",2,13,7957,"plus",0.904174631204488,0.0539348725427509,157,"26"
0.612,1,1,0.0903020453800615,1.259,0.860629528362926,0.647000000000001,"hard","beta",2,13,7958,"plus",0.912123615537822,0.0903020453800615,158,"26"
0.697,-1,0,-0.188761154856226,1.28,0.131022638028286,0.583,"hard","beta",2,13,7959,"plus",0.979906088431277,-0.188761154856226,159,"26"
0.519,1,1,0.0113139162979246,0.803,0.73317624105064,0.284,"easy","beta",2,13,7960,"plus",0.793015301018217,0.0113139162979246,160,"26"
0.453,1,1,0.129737194124208,1.024,0.934214650356838,0.571,"medium","beta",2,13,7961,"plus",0.964289144467687,0.129737194124208,161,"26"
0.539,1,1,0.0151539720718097,1.068,0.71837392039543,0.529,"easy","beta",2,13,7962,"plus",0.774095067881951,0.0151539720718097,162,"27"
0.527,1,1,0.0260012339794614,1.005,0.755920631971881,0.478,"hard","beta",2,13,7963,"plus",0.812198402671484,0.0260012339794614,163,"27"
0.504,1,1,0.123977685427319,0.82,0.946725281414229,0.316,"hard","beta",2,13,7964,"plus",0.972580051750796,0.123977685427319,164,"27"
0.682,1,1,0.0908734984478968,1.46499999999999,0.851142991767741,0.782999999999993,"easy","beta",2,13,7965,"plus",0.898220494566725,0.0908734984478968,165,"27"
0.489,1,1,0.0296603744780302,0.893,0.77977326885904,0.404,"medium","beta",2,13,7966,"plus",0.835232426278607,0.0296603744780302,166,"27"
0.599,-1,0,-0.118001098016255,0.957,0.261141648669863,0.358,"hard","beta",2,13,7967,"plus",0.960585767061558,-0.118001098016255,167,"27"
0.58,-1,0,-0.0331812830816321,0.842,0.578212844247946,0.262,"hard","beta",2,13,7968,"plus",0.850772854398566,-0.0331812830816321,168,"28"
1.047,1,1,0.0881318253161332,1.362,0.860378401192767,0.315,"hard","beta",2,13,7969,"plus",0.901691269938571,0.0881318253161332,169,"28"
0.577,1,1,-0.064945561834345,1.097,0.459101700860358,0.52,"medium","beta",2,13,7970,"plus",0.459743866603429,-0.064945561834345,170,"28"
0.846,1,1,0.0168574914272544,1.123,0.730247805767019,0.277,"easy","beta",2,13,7971,"plus",0.773814808928156,0.0168574914272544,171,"28"
0.614,1,1,0.0332665478542416,1.005,0.785916135985055,0.391,"hard","beta",2,13,7972,"plus",0.831291460306213,0.0332665478542416,172,"28"
0.553,1,1,-0.101108942339253,1.54199999999999,0.360898559838554,0.988999999999985,"hard","beta",2,13,7973,"plus",0.340669394891358,-0.101108942339253,173,"28"
0.534,1,1,0.0358798799834149,0.872,0.808353197540856,0.338,"easy","beta",2,13,7974,"plus",0.853521062716581,0.0358798799834149,174,"29"
1.3,-1,0,-0.155438857373034,1.62699999999998,0.232469998211535,0.326999999999975,"medium","beta",2,13,7975,"plus",0.95154615730898,-0.155438857373034,175,"29"
0.753,1,1,0.0681328202876527,1.09,0.857143407795346,0.337,"medium","beta",2,13,7976,"plus",0.894020764124594,0.0681328202876527,176,"29"
0.544,1,1,0.123609956378947,0.884,0.946681875120212,0.34,"medium","beta",2,13,7977,"plus",0.96863007833651,0.123609956378947,177,"29"
0.814,1,1,0.127437933989363,1.146,0.929640018745611,0.332,"medium","beta",2,13,7978,"plus",0.955929938808496,0.127437933989363,178,"29"
0.64,1,1,0.125543994634075,0.903,0.94681572727003,0.263,"medium","beta",2,13,7979,"plus",0.968640940237217,0.125543994634075,179,"29"
0.601,-1,0,-0.0780930464220371,1.132,0.425977295987835,0.531,"medium","beta",2,13,7980,"plus",0.905600157141717,-0.0780930464220371,180,"30"
0.459,-1,0,0.0170297839349552,1.099,0.746858533878612,0.640000000000001,"medium","beta",2,13,7981,"plus",0.659594929842808,0.0170297839349552,181,"30"
0.506,-1,0,-0.00715452626029476,0.9,0.691784499667813,0.394,"hard","beta",2,13,7982,"plus",0.76671129070104,-0.00715452626029476,182,"30"
0.598,-1,0,-0.0731165241261609,1.163,0.449452521333019,0.565000000000001,"easy","beta",2,13,7983,"plus",0.895449712256419,-0.0731165241261609,183,"30"
0.737,1,1,-0.119221198284523,1.233,0.310240915755435,0.496,"hard","beta",2,13,7984,"plus",0.262689809814616,-0.119221198284523,184,"30"
0.679,1,1,0.196376427507008,1.308,0.966473120981681,0.629,"medium","beta",2,13,7985,"plus",0.981386234300227,0.196376427507008,185,"30"
0.555,1,1,0.105958442002218,0.867,0.93540635050558,0.312,"medium","beta",2,13,7986,"plus",0.957802117790193,0.105958442002218,186,"31"
0.775,1,1,0.0983070195627177,1.118,0.904327019651553,0.343,"easy","beta",2,13,7987,"plus",0.932092426250722,0.0983070195627177,187,"31"
0.989,1,1,0.0424793949759902,1.308,0.793433597052427,0.319,"easy","beta",2,13,7988,"plus",0.823891125290069,0.0424793949759902,188,"31"
0.515,-1,0,0.0114246333496178,1.56999999999998,0.702215748979894,1.05499999999998,"hard","beta",2,13,7989,"plus",0.653387644444752,0.0114246333496178,189,"31"
0.616,1,1,0.101972977279487,0.877,0.930554922330068,0.261,"easy","beta",2,13,7990,"plus",0.953815053083261,0.101972977279487,190,"31"
0.474,1,1,0.140553191548934,1.3,0.933401109650956,0.826000000000001,"easy","beta",2,13,7991,"plus",0.956726022093267,0.140553191548934,191,"31"
0.715,1,1,0.0408006398745221,1.115,0.807667452064259,0.4,"medium","beta",2,13,7992,"plus",0.83787862217419,0.0408006398745221,192,"32"
0.448,1,1,0.0639332292355921,0.741,0.897069422846365,0.293,"hard","beta",2,13,7993,"plus",0.924039933504566,0.0639332292355921,193,"32"
0.702,1,1,0.186660855143504,1.255,0.964703715686206,0.553000000000001,"hard","beta",2,13,7994,"plus",0.979999946838226,0.186660855143504,194,"32"
0.936,-1,0,0.0106715581775367,1.256,0.72150731252698,0.32,"hard","beta",2,13,7995,"plus",0.672802416952101,0.0106715581775367,195,"32"
0.796,1,1,0.0237194240646345,1.47499999999999,0.738361793090979,0.678999999999992,"medium","beta",2,13,7996,"plus",0.764034574655643,0.0237194240646345,196,"32"
0.521,-1,0,-0.0194713549888896,1.104,0.641974254635028,0.583,"easy","beta",2,13,7997,"plus",0.783349878486911,-0.0194713549888896,197,"32"
0.803,1,1,-0.00352288497127744,1.48699999999999,0.669356186107425,0.683999999999991,"hard","beta",2,13,7998,"plus",0.683099754718202,-0.00352288497127744,198,"33"
0.433,-1,0,0.0253857519535462,0.786,0.81153814628454,0.353,"medium","beta",2,13,7999,"plus",0.648518866673923,0.0253857519535462,199,"33"
0.513,1,1,0.0362116235623708,0.792,0.835942243415622,0.279,"medium","beta",2,13,8000,"plus",0.864838318121693,0.0362116235623708,200,"33"
0.57,-1,0,0.0262652383859,0.826,0.807184074473775,0.256,"medium","beta",2,13,8001,"plus",0.641090742267943,0.0262652383859,201,"33"
0.549,1,1,0.00414428672649038,0.89,0.734828398691616,0.341,"medium","beta",2,13,8002,"plus",0.757507804396451,0.00414428672649038,202,"33"
0.539,-1,0,-0.0505502714227682,1.034,0.534916212630868,0.495,"hard","beta",2,13,8003,"plus",0.8674079853401,-0.0505502714227682,203,"33"
0.468,-1,0,-0.0141593215590597,0.786,0.688918161717625,0.318,"medium","beta",2,13,8004,"plus",0.804618699293959,-0.0141593215590597,204,"34"
0.731,1,1,0.030916138805869,0.988,0.801365794496439,0.257,"medium","beta",2,13,8005,"plus",0.827199252338545,0.030916138805869,205,"34"
0.719,1,1,0.0923968866644124,1.14,0.896921093148693,0.421,"medium","beta",2,13,8006,"plus",0.923737873614238,0.0923968866644124,206,"34"
0.81,1,1,0.0469768384871974,1.051,0.830616254969368,0.241,"hard","beta",2,13,8007,"plus",0.858178032459591,0.0469768384871974,207,"34"
0.57,-1,0,-0.0620804900336475,0.853,0.498802850945259,0.283,"medium","beta",2,13,8008,"plus",0.90826564788115,-0.0620804900336475,208,"34"
0.881,1,1,0.174093825653279,1.184,0.963376181448581,0.303,"medium","beta",2,13,8009,"plus",0.978095593344532,0.174093825653279,209,"34"
0.486,-1,0,-0.0367583220471909,1.055,0.595173972699865,0.569000000000001,"easy","beta",2,13,8010,"plus",0.834484491766174,-0.0367583220471909,210,"35"
0.615,1,1,0.0924503673877357,0.917,0.920560467758805,0.302,"hard","beta",2,13,8011,"plus",0.94169796831748,0.0924503673877357,211,"35"
1.402,1,1,0.166926157089881,1.87899999999995,0.926030811531725,0.476999999999947,"hard","beta",2,13,8012,"plus",0.948897904223952,0.166926157089881,212,"35"
1.04,1,1,-0.111280470921801,1.83599999999995,0.37235458202747,0.795999999999952,"easy","beta",2,13,8013,"plus",0.322947247325027,-0.111280470921801,213,"35"
0.555,1,1,0.0900976497808263,0.923,0.917189089793263,0.368,"medium","beta",2,13,8014,"plus",0.93871120573937,0.0900976497808263,214,"35"
0.73,1,1,0.132123970525589,1.064,0.945417838527284,0.334,"medium","beta",2,13,8015,"plus",0.963562523039969,0.132123970525589,215,"35"
0.578,-1,0,0.0679312310770752,1.019,0.876668400723385,0.441,"hard","beta",2,13,8016,"plus",0.445054164431297,0.0679312310770752,216,"36"
0.465,1,1,0.119621289665963,1.185,0.924912420644091,0.72,"easy","beta",2,13,8017,"plus",0.947677998146476,0.119621289665963,217,"36"
0.623,-1,0,0.0192501188417299,1.25,0.7501339630461,0.627,"easy","beta",2,13,8018,"plus",0.642103098022024,0.0192501188417299,218,"36"
0.523,-1,0,-0.0441776287002326,1.091,0.564726831245665,0.568000000000001,"hard","beta",2,13,8019,"plus",0.847960163258326,-0.0441776287002326,219,"36"
1.018,1,1,0.10160728628444,1.269,0.899842740059212,0.251,"medium","beta",2,13,8020,"plus",0.924926695609891,0.10160728628444,220,"36"
0.512,-1,0,-0.0549687375001918,0.839,0.534307173165459,0.327,"hard","beta",2,13,8021,"plus",0.897700737239231,-0.0549687375001918,221,"36"
0.503,1,1,0.128197661588736,0.967,0.949774057664808,0.464,"easy","beta",2,13,8022,"plus",0.966544275409168,0.128197661588736,222,"37"
0.474,1,1,0.0350868539689176,0.796,0.842320908581395,0.322,"medium","beta",2,13,8023,"plus",0.861607901699409,0.0350868539689176,223,"37"
0.713,-1,0,-0.0477698816896672,0.964,0.564068556181276,0.251,"hard","beta",2,13,8024,"plus",0.869240192403763,-0.0477698816896672,224,"37"
0.474,-1,0,-0.0658101200952377,0.894,0.499345765107664,0.42,"medium","beta",2,13,8025,"plus",0.90973908442848,-0.0658101200952377,225,"37"
0.447,1,1,0.0161559398456681,0.727,0.811910995721628,0.28,"medium","beta",2,13,8026,"plus",0.819635325558047,0.0161559398456681,226,"37"
0.544,-1,0,-0.0992225759215936,0.99,0.380886598400233,0.446,"hard","beta",2,13,8027,"plus",0.942677316099921,-0.0992225759215936,227,"37"
0.654,1,1,0.0818402007548844,0.893,0.91623152029236,0.239,"hard","beta",2,13,8028,"plus",0.93195301668436,0.0818402007548844,228,"38"
0.509,-1,0,-0.154190180479188,0.843,0.198912035833012,0.334,"medium","beta",2,13,8029,"plus",0.983888254689496,-0.154190180479188,229,"38"
0.699,1,1,0.0934960081631215,1.26,0.900594949648383,0.561,"hard","beta",2,13,8030,"plus",0.916071784823867,0.0934960081631215,230,"38"
0.556,1,1,0.0806022371193288,0.833,0.924104248154866,0.277,"hard","beta",2,13,8031,"plus",0.936152561656687,0.0806022371193288,231,"38"
0.651,-1,0,-0.0237341682552129,1.045,0.668444634283855,0.394,"medium","beta",2,13,8032,"plus",0.801570761279866,-0.0237341682552129,232,"38"
0.558,1,1,0.162114919415331,1.55599999999998,0.943472660581714,0.997999999999983,"easy","beta",2,13,8033,"plus",0.958552025495597,0.162114919415331,233,"38"
0.451,-1,0,-0.0378824322038109,0.95,0.628412650864883,0.499,"easy","beta",2,13,8034,"plus",0.848844546464073,-0.0378824322038109,234,"39"
0.434,1,1,0.0958135262996725,0.799,0.944203942714143,0.365,"easy","beta",2,13,8035,"plus",0.95470175162234,0.0958135262996725,235,"39"
0.505,1,1,-0.0570246562826474,0.874,0.56286971341661,0.369,"hard","beta",2,13,8036,"plus",0.492929063579483,-0.0570246562826474,236,"39"
0.575,-1,0,0.0398395599993047,1.396,0.80642023806063,0.821000000000001,"medium","beta",2,13,8037,"plus",0.559572031883473,0.0398395599993047,237,"39"
0.493,1,1,0.065682997666603,0.837,0.904810475219212,0.344,"hard","beta",2,13,8038,"plus",0.915701550075672,0.065682997666603,238,"39"
0.474,1,1,0.0276912255177276,1.265,0.790094719038689,0.791,"easy","beta",2,13,8039,"plus",0.791216239774918,0.0276912255177276,239,"39"
0.586,1,1,0.265924649384027,1.47299999999999,0.984824351680283,0.886999999999993,"medium","beta",2,13,8040,"plus",0.991573105707354,0.265924649384027,240,"40"
0.6,1,1,0.107309610459751,1.136,0.925507677293601,0.536,"hard","beta",2,13,8041,"plus",0.939940861310767,0.107309610459751,241,"40"
0.463,1,1,0.0825000945801835,0.967,0.913194539008257,0.504,"easy","beta",2,13,8042,"plus",0.926015455691469,0.0825000945801835,242,"40"
1.151,1,1,0.0659546652714673,1.85699999999995,0.820024366846425,0.70599999999995,"hard","beta",2,13,8043,"plus",0.832717669843631,0.0659546652714673,243,"40"
1.054,1,1,0.116768685357586,1.312,0.922032387187853,0.258,"hard","beta",2,13,8044,"plus",0.937497660082995,0.116768685357586,244,"40"
0.45,1,1,-0.00791004318685415,0.719,0.756275208712679,0.269,"medium","beta",2,13,8045,"plus",0.733295905894291,-0.00791004318685415,245,"40"
0.488,1,1,0.156622515206969,0.861,0.975717041614902,0.373,"easy","beta",2,13,8046,"plus",0.983951145216444,0.156622515206969,246,"41"
0.598,1,1,0.123169057460275,1.011,0.948325918805063,0.413,"easy","beta",2,13,8047,"plus",0.960814633298058,0.123169057460275,247,"41"
0.463,1,1,0.299043683941488,1.441,0.990391290160106,0.977999999999996,"medium","beta",2,13,8048,"plus",0.995117115161983,0.299043683941488,248,"41"
0.466,-1,0,-0.0913879559598504,0.952,0.42579376972471,0.486,"easy","beta",2,13,8049,"plus",0.937662637378854,-0.0913879559598504,249,"41"
0.525,1,1,0.130367564783088,1.119,0.947478089008628,0.594000000000001,"medium","beta",2,13,8050,"plus",0.959443352319581,0.130367564783088,250,"41"
0.567,1,1,0.125528282651617,1.163,0.94106562382011,0.596000000000001,"medium","beta",2,13,8051,"plus",0.953578514864917,0.125528282651617,251,"41"
0.577,1,1,0.0699042263911229,0.849,0.911966847937943,0.272,"hard","beta",2,13,8052,"plus",0.920625195294773,0.0699042263911229,252,"42"
0.542,1,1,0.0597609457107081,0.777,0.906503775140295,0.235,"hard","beta",2,13,8053,"plus",0.913313555512488,0.0597609457107081,253,"42"
0.98,-1,0,-0.0330679715782356,1.229,0.634257116459086,0.249,"easy","beta",2,13,8054,"plus",0.80829103700633,-0.0330679715782356,254,"42"
0.639,1,1,0.0204231428317538,1.013,0.804189589553204,0.374,"hard","beta",2,13,8055,"plus",0.795565589286235,0.0204231428317538,255,"42"
0.615,1,1,0.0928492671694844,1.262,0.903117609859126,0.647,"easy","beta",2,13,8056,"plus",0.915124570361527,0.0928492671694844,256,"42"
0.467,1,1,0.0996492849210142,1.308,0.907416638972347,0.841000000000001,"medium","beta",2,13,8057,"plus",0.920026844374868,0.0996492849210142,257,"42"
0.644,-1,0,-0.160998284363842,1.424,0.25195148019372,0.779999999999998,"hard","beta",2,13,8058,"plus",0.963261301920521,-0.160998284363842,258,"43"
0.614,1,1,0.202090724971782,0.876,0.988716780658897,0.262,"hard","beta",2,13,8059,"plus",0.993001104095085,0.202090724971782,259,"43"
0.77,1,1,0.175943787964568,2.11799999999992,0.931333975278984,1.34799999999992,"hard","beta",2,13,8060,"plus",0.945999226621716,0.175943787964568,260,"43"
0.477,1,1,-0.012645877876618,0.964,0.728002276300604,0.487,"medium","beta",2,13,8061,"plus",0.687113687176255,-0.012645877876618,261,"43"
0.642,1,1,0.0416555745891357,0.986,0.857136682315878,0.344,"medium","beta",2,13,8062,"plus",0.853481246430229,0.0416555745891357,262,"43"
0.511,-1,0,-0.0243444530481615,1.45399999999999,0.657973728259914,0.942999999999995,"easy","beta",2,13,8063,"plus",0.76722577477485,-0.0243444530481615,263,"43"
0.659,1,1,0.0447298494594199,0.899,0.873379181112129,0.24,"hard","beta",2,13,8064,"plus",0.870324298554965,0.0447298494594199,264,"44"
0.609,-1,0,-0.0514170771290661,1.024,0.594866077385237,0.415,"medium","beta",2,13,8065,"plus",0.870208076421634,-0.0514170771290661,265,"44"
0.545,-1,0,-0.133310503438249,1.65199999999997,0.344673635629099,1.10699999999997,"hard","beta",2,13,8066,"plus",0.933700041511484,-0.133310503438249,266,"44"
0.565,-1,0,-0.15395649940561,0.892,0.237403343166419,0.327,"hard","beta",2,13,8067,"plus",0.981889299744393,-0.15395649940561,267,"44"
0.503,-1,0,0.0137231372739108,0.768,0.839388625791838,0.265,"medium","beta",2,13,8068,"plus",0.702496697311404,0.0137231372739108,268,"44"
0.482,1,1,0.019638783410913,0.752,0.853974834589076,0.27,"easy","beta",2,13,8069,"plus",0.82646738932023,0.019638783410913,269,"44"
0.582,-1,0,-0.0578061469525514,1.062,0.588476144296314,0.48,"medium","beta",2,13,8070,"plus",0.878685716657832,-0.0578061469525514,270,"45"
0.558,1,1,0.139341604225296,0.977,0.967061784825858,0.419,"hard","beta",2,13,8071,"plus",0.972055268156581,0.139341604225296,271,"45"
0.422,1,1,0.153601823520208,0.68,0.986753580338513,0.258,"hard","beta",2,13,8072,"plus",0.989702434719036,0.153601823520208,272,"45"
0.641,-1,0,-0.0715113693621064,0.905,0.546673809090428,0.264,"easy","beta",2,13,8073,"plus",0.917150271559474,-0.0715113693621064,273,"45"
0.946,-1,0,0.0276892187581103,1.413,0.804843543712678,0.466999999999999,"easy","beta",2,13,8074,"plus",0.603954137446404,0.0276892187581103,274,"45"
1.038,1,1,0.256543381563699,1.74899999999996,0.979385351000464,0.710999999999962,"easy","beta",2,13,8075,"plus",0.985906459003544,0.256543381563699,275,"45"
0.622,-1,0,-0.117236008881217,1.255,0.390181680122313,0.633000000000001,"medium","beta",2,13,8076,"plus",0.941383386543818,-0.117236008881217,276,"46"
0.638,-1,0,0.0100434671177696,0.996,0.808608426528622,0.358,"hard","beta",2,13,8077,"plus",0.69441819276805,0.0100434671177696,277,"46"
0.577,-1,0,-0.0319358658004631,1.305,0.668781102666435,0.728,"easy","beta",2,13,8078,"plus",0.798762377666884,-0.0319358658004631,278,"46"
0.498,1,1,-0.0102852645083105,1.249,0.734009657442198,0.751,"hard","beta",2,13,8079,"plus",0.674613541733246,-0.0102852645083105,279,"46"
0.563,-1,0,-0.0527948763767754,0.807,0.634020335612848,0.244,"easy","beta",2,13,8080,"plus",0.897616683619508,-0.0527948763767754,280,"46"
0.606,1,1,0.0615771849576486,1.056,0.896784604487486,0.45,"easy","beta",2,13,8081,"plus",0.886120681112495,0.0615771849576486,281,"46"
0.869,-1,0,-0.172584577878801,1.449,0.254889713709539,0.579999999999995,"hard","beta",2,13,8082,"plus",0.968060343325804,-0.172584577878801,282,"47"
2.02499999999993,1,1,-0.031897554966745,3.1879999999998,0.617897529093803,1.16299999999987,"medium","beta",2,13,8083,"plus",0.559344279171476,-0.031897554966745,283,"47"
0.819,1,1,0.254979520605249,1.154,0.991845290036142,0.335,"hard","beta",2,13,8084,"plus",0.994531645630836,0.254979520605249,284,"47"
0.644,1,1,0.104835574402174,0.875,0.957139450893379,0.231,"hard","beta",2,13,8085,"plus",0.956326518322008,0.104835574402174,285,"47"
0.444,-1,0,0.0838593223465463,0.927,0.936480752330531,0.483,"medium","beta",2,13,8086,"plus",0.370716371879993,0.0838593223465463,286,"47"
0.773,1,1,0.0524935626994772,1.102,0.88008955232397,0.329,"easy","beta",2,13,8087,"plus",0.864441734295274,0.0524935626994772,287,"47"
0.493,1,1,-0.124014327008072,1.304,0.380634983635799,0.811000000000001,"hard","beta",2,13,8088,"plus",0.253676628527244,-0.124014327008072,288,"48"
